type_of_property,price,building_condition,facade_number,living_area,equipped_kitchen,terrace,garden,subtype_ecoded,km_to_capital
1,314000.0,2,2.0,117,2,6,0,12,6.6
0,315000.0,2,2.0,85,2,7,0,7,17.91
0,399000.0,2,2.0,80,2,24,0,7,18.76
0,449000.0,2,2.0,120,1,4,0,7,2.57
0,495000.0,2,2.0,70,2,13,0,7,3.3
1,525000.0,2,2.0,128,0,10,0,12,1.07
0,210000.0,2,2.0,57,1,0,0,6,12.6
0,860000.0,2,2.0,102,2,33,0,15,17.1
0,322500.0,2,3.0,95,2,7,0,7,3.32
1,406500.0,2,3.0,115,2,28,0,12,3.32
0,235000.0,2,3.0,90,1,12,0,7,18.43
0,985000.0,2,2.0,143,2,0,0,15,11.24
0,239000.0,1,3.0,101,0,0,0,6,3.91
0,275000.0,2,2.0,65,1,3,0,7,35.36
0,599000.0,2,3.0,133,2,13,0,7,13.72
0,390000.0,2,2.0,113,2,20,0,7,5.29
0,195000.0,2,2.0,90,1,1,0,7,1097.53
0,245000.0,2,2.0,71,2,2,50,7,4.01
0,377900.0,2,2.0,106,0,1,0,7,14.43
1,429000.0,2,2.0,243,2,11,0,12,16.44
0,649000.0,2,2.0,134,1,11,0,15,1.07
0,313500.0,2,2.0,78,0,8,0,7,13.25
0,275000.0,2,2.0,75,2,23,0,7,4.88
0,325000.0,1,2.0,110,0,18,0,7,5.01
0,150000.0,2,2.0,95,1,25,0,7,8.63
0,319000.0,2,2.0,95,2,1,0,7,21.69
1,495000.0,2,2.0,183,2,42,0,12,16.49
0,199000.0,2,2.0,60,0,0,0,6,5.1
0,535000.0,2,2.0,146,0,40,0,7,5.29
0,215000.0,1,2.0,55,2,2,0,7,0.41
0,235000.0,1,2.0,93,2,16,0,7,3.82
0,95000.0,1,2.0,59,0,0,0,7,1110.58
0,95000.0,2,2.0,40,2,0,0,2,15.77
0,99000.0,1,2.0,126,1,0,0,7,20.4
0,115000.0,1,2.0,50,0,0,0,7,13.72
0,115000.0,2,2.0,88,0,0,0,7,31.65
0,118000.0,2,2.0,41,0,0,0,7,46.07
0,122000.0,2,2.0,25,0,1,0,7,33.32
0,135000.0,2,2.0,39,1,0,0,3,6.41
0,145000.0,1,2.0,81,0,0,0,7,13.72
0,159000.0,2,2.0,45,1,8,0,2,3.33
0,165000.0,2,3.0,57,2,0,0,7,4.05
0,169000.0,2,3.0,84,1,4,0,7,31.56
0,169000.0,2,2.0,90,0,0,0,7,13.72
0,175000.0,2,2.0,75,1,0,0,7,1104.05
0,190000.0,2,2.0,84,0,0,0,7,22.26
0,195000.0,2,2.0,50,1,0,0,2,2.47
0,198000.0,2,3.0,90,0,0,0,7,39.52
0,209000.0,2,2.0,86,2,0,0,7,2.53
0,210000.0,2,2.0,64,0,0,0,7,35.36
0,215000.0,2,2.0,54,0,0,0,7,0.41
0,219000.0,2,2.0,100,0,9,0,7,2.07
0,219000.0,2,2.0,68,1,28,0,6,2.1
0,219000.0,2,2.0,94,0,0,0,7,2.98
0,219000.0,2,2.0,68,1,28,0,6,4.3
0,219000.0,2,2.0,50,0,0,0,7,33.32
1,239000.0,2,2.0,70,1,0,0,12,41.12
0,249000.0,2,2.0,65,1,2,0,7,38.32
0,250000.0,2,2.0,70,0,0,0,7,2.53
0,255000.0,2,2.0,67,2,0,0,7,3.3
0,259000.0,2,2.0,76,0,1,0,7,33.32
0,264000.0,2,2.0,128,0,0,0,7,1.42
0,265000.0,1,2.0,70,0,3,0,7,3.3
0,265000.0,2,2.0,150,1,1,0,7,22.27
1,265000.0,2,2.0,128,0,12,0,12,30.57
0,270000.0,2,2.0,95,1,60,0,7,28.69
0,285000.0,2,2.0,80,2,0,0,7,19.1
0,285000.0,2,4.0,250,2,90,0,11,12.18
0,295000.0,2,2.0,68,1,18,0,7,4.04
0,295000.0,2,2.0,97,2,80,0,15,30.57
0,298000.0,2,2.0,77,0,0,0,7,33.32
0,299000.0,2,4.0,125,1,0,0,7,24.36
1,309000.0,2,2.0,92,2,6,0,12,13.8
0,315000.0,2,2.0,97,2,0,0,7,0.41
0,325000.0,2,2.0,94,2,15,0,7,3.32
0,325000.0,1,2.0,76,2,1,0,7,29.31
0,330000.0,2,2.0,125,0,0,0,7,29.27
0,332800.0,2,3.0,95,0,13,0,7,5.95
0,339000.0,2,2.0,116,0,18,0,7,13.72
0,339000.0,2,2.0,63,0,0,0,7,1.61
0,340000.0,2,2.0,74,2,0,0,7,0.41
0,340000.0,2,2.0,60,2,15,0,7,0.41
0,340000.0,2,2.0,70,1,1,0,7,29.31
0,345000.0,2,2.0,67,2,6,0,7,0.41
0,349000.0,2,2.0,116,1,7,0,7,4.04
0,349000.0,1,2.0,115,0,9,0,7,6.38
0,350000.0,2,2.0,90,2,12,0,7,6.38
0,350000.0,2,2.0,73,2,0,0,7,29.31
0,365000.0,2,2.0,58,2,0,0,7,29.31
0,370000.0,2,3.0,95,2,13,0,7,15.61
0,375000.0,2,2.0,82,2,15,0,7,0.41
0,375000.0,2,2.0,74,2,0,0,7,0.41
0,375000.0,2,2.0,121,0,12,0,7,5.01
0,385000.0,2,2.0,81,2,1,0,7,13.72
1,390000.0,2,2.0,70,2,12,0,12,3.3
1,390000.0,2,2.0,109,2,10,0,12,24.36
0,395000.0,1,2.0,59,0,0,0,7,17.1
0,410000.0,2,2.0,163,1,1,0,7,3.32
0,422500.0,2,2.0,91,2,1,0,7,13.72
0,430000.0,2,2.0,145,2,3,0,7,0.41
0,445000.0,2,2.0,143,1,1,0,2,5.1
0,445000.0,2,2.0,143,1,1,0,7,5.1
1,495000.0,2,2.0,200,1,25,0,12,2.53
0,495000.0,2,2.0,66,0,0,0,7,17.1
0,499000.0,2,2.0,112,2,29,0,15,5.01
0,515000.0,2,3.0,110,2,22,0,15,0.41
0,549000.0,2,2.0,160,2,0,0,15,0.41
0,550000.0,2,2.0,130,2,1,0,7,2.47
0,550000.0,2,2.0,135,2,14,0,7,5.01
0,570000.0,2,2.0,151,2,0,0,7,0.41
0,595000.0,2,2.0,62,0,0,0,7,17.1
0,598000.0,1,2.0,123,0,12,100,6,3.3
0,599000.0,2,3.0,155,1,45,0,6,5.01
0,599000.0,2,2.0,133,1,0,0,7,29.31
0,630000.0,2,2.0,78,0,1,0,7,17.1
0,675000.0,2,2.0,105,2,1,0,7,21.36
0,695000.0,2,2.0,150,2,18,0,7,6.38
1,795000.0,2,3.0,220,1,0,0,9,5.01
0,820000.0,2,2.0,57,2,4,0,7,17.1
0,875000.0,2,2.0,97,0,1,0,7,17.1
0,995000.0,2,2.0,110,0,0,0,7,17.1
0,1050000.0,2,2.0,79,0,0,0,7,17.1
0,1085000.0,2,2.0,193,2,70,10000,6,9.64
0,1095000.0,2,2.0,110,0,0,0,7,17.1
0,1195000.0,2,2.0,115,0,1,0,7,17.1
1,1225000.0,2,2.0,161,0,1,0,12,17.1
1,1295000.0,2,2.0,199,0,0,30,12,1.07
0,1495000.0,2,2.0,345,2,20,0,11,3.3
1,1495000.0,1,2.0,148,0,1,0,12,35.36
1,1495000.0,1,2.0,148,0,1,0,12,42.59
1,1495000.0,1,2.0,148,0,1,0,12,42.59
0,1595000.0,2,2.0,131,2,7,0,7,17.1
0,2795000.0,2,2.0,237,2,35,0,15,17.1
0,399000.0,1,2.0,110,2,6,0,7,3.3
0,215000.0,2,2.0,53,2,0,0,7,1.07
0,256000.0,2,2.0,139,1,0,0,7,29.22
0,439000.0,2,2.0,140,1,19,72,7,0.41
0,439000.0,2,2.0,140,1,19,72,7,2.53
0,499000.0,2,4.0,130,2,40,0,15,0.41
0,119000.0,2,2.0,80,2,30,20,7,48.91
0,220000.0,2,2.0,75,1,17,0,7,2.53
0,225000.0,2,2.0,46,0,0,0,7,11.72
0,264000.0,2,2.0,97,1,9,0,7,12.0
0,645000.0,2,2.0,85,2,5,0,7,17.1
0,198000.0,2,2.0,62,1,1,0,7,46.07
0,235000.0,2,2.0,57,2,10,0,7,5.56
0,250000.0,2,2.0,59,2,10,0,7,5.56
0,252000.0,2,2.0,82,1,13,0,7,13.8
0,255000.0,2,2.0,74,2,12,0,7,5.56
0,260000.0,2,2.0,76,2,12,0,7,5.56
0,262000.0,2,2.0,91,1,8,0,7,13.8
0,265000.0,2,2.0,89,2,0,0,7,3.32
0,265000.0,2,2.0,59,2,10,0,7,5.56
0,269000.0,2,2.0,110,0,13,0,7,30.56
0,272000.0,2,2.0,91,1,8,0,7,13.8
0,272000.0,2,2.0,91,1,22,0,7,13.8
1,275000.0,2,2.0,130,1,1,440,12,11.85
0,280000.0,2,2.0,91,1,8,0,7,13.8
0,285000.0,2,3.0,76,2,1,0,7,27.3
0,287000.0,2,2.0,97,1,4,0,7,13.8
0,302000.0,2,2.0,97,1,18,0,7,13.8
0,310000.0,2,2.0,97,2,8,0,7,3.32
0,315000.0,2,2.0,104,1,1,62,7,48.97
0,320000.0,2,2.0,76,2,12,0,7,5.56
0,325000.0,2,2.0,81,2,13,0,7,5.56
0,340000.0,2,2.0,96,2,26,0,7,5.56
0,340000.0,2,2.0,91,0,26,0,7,12.62
0,340000.0,2,2.0,97,1,20,0,7,13.8
0,377500.0,2,2.0,103,0,13,0,7,12.62
0,379000.0,2,2.0,104,1,116,0,7,13.8
0,427000.0,2,4.0,93,1,12,0,7,13.8
0,528000.0,2,3.0,125,2,11,38,6,4.04
0,537000.0,2,4.0,117,2,32,0,7,15.48
0,550000.0,2,4.0,118,2,10,0,7,15.48
0,600000.0,2,2.0,117,2,7,0,7,0.41
0,625000.0,2,2.0,116,2,13,0,7,5.01
0,810000.0,2,2.0,141,2,11,0,15,5.01
0,1295000.0,2,4.0,179,2,36,0,15,5.29
0,195000.0,1,2.0,65,1,6,0,7,3.82
0,341400.0,2,2.0,57,2,6,0,2,5.01
0,554000.0,2,2.0,95,2,16,0,6,3.3
0,430000.0,2,2.0,82,0,1,0,7,2.57
0,299000.0,2,2.0,84,1,1,0,7,1.22
0,210850.0,2,2.0,85,1,1,0,7,29.99
0,325000.0,2,2.0,100,2,15,0,6,0.41
0,890000.0,2,2.0,173,2,14,0,15,16.5
0,149000.0,2,2.0,51,2,0,0,7,2.98
0,159000.0,2,3.0,101,1,0,0,7,2.97
0,165000.0,2,2.0,80,1,30,400,7,1112.61
0,185000.0,2,2.0,76,2,18,0,7,4.01
0,209900.0,1,2.0,116,1,5,0,7,1.07
0,249000.0,2,2.0,83,1,0,0,7,0.41
0,249000.0,1,2.0,105,1,15,0,6,4.01
0,249000.0,2,2.0,82,2,4,0,7,4.05
0,299000.0,2,2.0,42,2,0,0,7,11.72
0,349000.0,2,2.0,82,1,0,0,7,0.41
1,359000.0,2,2.0,116,2,1,0,12,32.62
0,475000.0,2,4.0,102,0,1,0,7,5.29
0,475000.0,1,2.0,162,1,90,0,6,5.1
0,475000.0,2,4.0,308,1,0,0,7,33.99
0,522500.0,2,2.0,100,2,18,0,7,5.01
0,595000.0,2,3.0,227,2,6,0,11,0.41
0,599000.0,2,3.0,82,2,4,0,7,13.72
0,750000.0,2,3.0,155,2,6,0,7,2.57
0,765000.0,2,2.0,110,2,80,0,15,1.07
0,795000.0,2,2.0,105,2,1,0,7,17.1
0,1100000.0,2,2.0,300,2,50,0,11,1.07
0,1595000.0,2,4.0,130,0,1,0,7,17.1
0,1650000.0,2,3.0,106,2,4,0,7,17.1
0,1695000.0,2,3.0,128,2,9,0,7,17.1
0,1875000.0,2,2.0,95,2,0,0,7,17.1
0,135000.0,1,2.0,76,0,1,0,7,19.35
0,165000.0,1,2.0,81,0,1,0,7,2.98
0,199000.0,1,2.0,88,1,0,0,7,13.8
0,240000.0,2,3.0,95,1,6,0,7,30.57
0,315000.0,2,2.0,100,1,1,0,7,12.6
0,325000.0,2,2.0,71,2,1,0,7,1.07
0,520000.0,2,2.0,134,2,4,0,7,5.29
0,625000.0,2,2.0,110,2,10,0,15,17.1
0,366500.0,2,2.0,83,0,27,0,7,9.77
0,406000.0,2,2.0,92,0,25,0,7,9.77
0,645500.0,2,2.0,156,0,39,0,7,9.77
0,315000.0,1,2.0,89,0,0,0,7,0.41
0,275000.0,2,2.0,101,1,0,50,7,18.66
0,2595000.0,2,2.0,242,0,0,0,7,1.61
0,175000.0,2,2.0,52,1,0,0,2,2.1
0,235000.0,2,2.0,42,2,4,0,2,4.04
0,269000.0,2,4.0,74,0,5,0,7,4.04
0,279000.0,2,4.0,76,0,0,0,7,4.04
0,308000.0,2,2.0,76,2,5,0,7,13.65
0,325000.0,2,2.0,83,2,6,0,7,13.65
0,349300.0,2,2.0,101,0,18,0,7,9.83
0,379000.0,2,4.0,102,0,5,0,7,4.04
0,469000.0,2,4.0,117,0,45,0,7,4.04
0,472500.0,2,2.0,115,0,14,0,7,1.61
0,495000.0,2,3.0,99,2,54,0,15,0.41
0,1375000.0,2,2.0,174,2,39,0,7,3.3
0,150000.0,2,2.0,94,1,0,0,7,46.96
0,215000.0,2,3.0,85,1,12,0,7,19.35
0,230000.0,2,2.0,92,0,1,0,7,42.22
0,249500.0,2,3.0,74,1,2,0,7,42.59
0,259000.0,2,2.0,88,0,4,0,7,6.04
0,295000.0,2,2.0,157,2,35,0,7,27.75
0,395000.0,2,2.0,61,2,4,0,7,17.1
0,435000.0,2,2.0,108,1,1,0,7,6.41
0,209000.0,2,2.0,60,1,0,0,7,15.77
0,219000.0,2,2.0,90,2,0,0,7,13.58
0,394000.0,2,2.0,120,0,35,0,7,21.69
0,1480000.0,2,4.0,296,2,30,0,15,5.29
0,1425000.0,2,2.0,370,2,1,0,7,2.57
0,360000.0,2,2.0,74,2,10,0,15,5.29
0,230000.0,2,2.0,90,0,8,0,7,1088.54
0,250000.0,1,2.0,60,1,1,0,7,5.29
0,445000.0,1,2.0,146,2,15,0,7,5.29
0,680000.0,2,2.0,178,2,4,0,7,5.1
0,412000.0,2,4.0,129,1,151,0,7,18.15
0,79500.0,1,2.0,28,0,0,0,2,29.31
0,105000.0,1,2.0,33,0,0,0,2,33.32
0,115000.0,2,2.0,220,2,0,0,7,1086.52
0,135000.0,2,2.0,56,0,1,0,3,2.8
0,135000.0,2,2.0,47,0,0,0,7,33.32
0,140000.0,2,2.0,34,0,0,0,2,33.32
0,144900.0,2,2.0,106,0,0,0,7,2.98
0,149000.0,2,2.0,75,1,0,0,7,84.05
0,149000.0,1,2.0,54,0,0,0,7,33.32
0,149000.0,1,2.0,60,0,0,0,7,33.32
0,149000.0,2,2.0,35,0,0,0,2,33.32
0,150000.0,1,2.0,54,2,0,0,7,18.15
0,150000.0,2,2.0,55,0,0,0,7,13.72
0,150000.0,2,4.0,62,2,5,0,7,5.56
0,165000.0,2,2.0,47,0,0,0,7,33.32
0,169000.0,2,3.0,100,1,0,0,7,95.49
0,169500.0,1,2.0,53,1,0,0,7,21.36
0,180000.0,1,2.0,80,0,0,0,7,2.5
0,189000.0,2,2.0,100,0,6,0,7,21.36
0,190000.0,1,2.0,80,0,1,0,7,2.5
0,190000.0,2,2.0,80,0,0,0,7,2.5
1,190000.0,2,3.0,123,1,1,0,12,4.3
0,191900.0,2,2.0,72,1,1,0,7,7.37
0,195000.0,2,2.0,95,1,1,0,6,25.49
0,195000.0,2,2.0,57,0,0,0,7,21.36
0,205000.0,1,2.0,85,1,4,0,7,3.32
0,205000.0,2,2.0,76,0,0,0,7,6.22
0,205000.0,2,2.0,59,0,0,0,7,33.32
0,215000.0,2,2.0,66,2,0,0,7,24.02
0,219000.0,2,3.0,53,2,1,0,7,3.53
0,220000.0,1,2.0,65,1,37,0,7,3.96
0,225000.0,2,2.0,52,0,0,0,7,3.32
0,225000.0,2,3.0,75,2,3,0,7,3.82
0,225000.0,2,2.0,67,2,0,0,7,3.99
0,229000.0,1,2.0,94,2,8,0,7,2.53
0,229000.0,1,2.0,94,2,8,0,7,2.74
0,229000.0,1,2.0,90,0,0,0,7,4.15
0,230000.0,2,2.0,75,1,2,0,7,3.99
0,235000.0,1,4.0,90,2,0,0,7,3.32
0,235000.0,2,2.0,94,2,12,0,7,24.36
0,235000.0,1,2.0,75,0,0,0,7,1.61
0,239000.0,2,2.0,56,0,0,0,7,2.5
0,240000.0,2,2.0,90,2,0,0,7,24.11
0,245000.0,2,2.0,56,0,0,0,7,2.5
0,245000.0,2,2.0,46,0,0,0,7,11.72
0,249000.0,1,2.0,96,0,1,165,6,2.5
1,250000.0,2,2.0,65,2,0,0,12,3.3
0,253000.0,2,2.0,65,0,3,0,7,17.91
0,253000.0,2,2.0,65,1,3,0,7,17.91
0,259000.0,2,4.0,114,0,0,0,7,6.6
0,265000.0,1,3.0,88,2,20,0,7,2.5
0,265000.0,2,2.0,80,0,10,0,7,12.06
1,269000.0,2,2.0,85,1,18,0,12,5.01
0,269000.0,2,2.0,92,2,9,0,7,3.91
0,269000.0,2,2.0,86,1,12,0,7,4.05
0,279000.0,2,2.0,92,2,0,0,7,24.02
0,289000.0,1,2.0,98,2,8,0,7,2.5
0,290000.0,2,2.0,85,2,5,0,7,4.04
1,295000.0,2,2.0,143,1,0,0,12,43.59
0,295000.0,2,2.0,86,1,0,0,7,42.59
0,299000.0,2,2.0,76,0,0,0,7,0.41
0,299000.0,2,2.0,87,2,1,0,7,6.27
0,299000.0,2,4.0,88,2,1,0,7,4.04
0,299000.0,2,2.0,76,1,0,0,7,21.69
0,300000.0,0,2.0,233,0,0,0,7,22.27
0,305000.0,2,2.0,70,1,0,0,7,26.94
0,310000.0,1,2.0,51,0,1,0,7,29.31
0,315000.0,2,2.0,81,1,1,0,7,33.32
0,325000.0,2,2.0,85,2,2,0,7,2.5
0,325000.0,2,2.0,86,2,61,0,15,3.32
0,325000.0,2,2.0,93,2,4,0,7,1.61
0,325000.0,2,2.0,93,2,4,0,7,4.47
0,335000.0,2,2.0,90,2,0,0,7,1.22
0,345000.0,2,2.0,95,1,1,0,7,5.01
0,350000.0,1,3.0,62,2,0,0,7,29.31
0,350000.0,2,2.0,69,0,16,0,7,8.69
0,355000.0,2,4.0,110,2,25,0,7,0.41
0,360000.0,2,2.0,64,0,0,0,7,17.1
0,375000.0,2,2.0,95,1,0,0,7,0.41
0,395000.0,0,2.0,150,2,20,0,7,2.57
0,397000.0,2,2.0,58,0,0,0,7,17.1
0,399000.0,2,2.0,48,1,0,0,7,17.1
0,400000.0,2,2.0,106,1,0,0,7,6.38
0,415000.0,2,2.0,133,1,0,0,7,7.37
0,425000.0,2,2.0,98,0,0,0,7,2.5
0,425000.0,2,3.0,145,1,3,0,15,5.01
0,425000.0,2,2.0,155,1,0,0,7,15.77
0,435000.0,1,4.0,140,1,30,0,7,5.29
0,449000.0,2,2.0,93,2,3,0,7,0.41
0,449000.0,2,2.0,85,2,0,0,7,0.41
0,449000.0,2,2.0,166,2,29,0,7,0.41
0,450000.0,2,2.0,109,2,6,0,7,0.41
0,465000.0,2,2.0,110,0,22,0,7,4.04
0,475000.0,2,2.0,102,0,0,0,7,33.32
1,490000.0,2,2.0,168,0,12,0,9,5.01
0,495000.0,1,2.0,153,1,34,0,6,6.38
0,495000.0,2,2.0,95,2,10,0,7,5.01
0,510000.0,2,2.0,161,2,0,0,7,0.41
1,510000.0,2,2.0,110,1,18,0,12,6.38
0,519000.0,2,2.0,58,0,0,0,7,11.72
0,580000.0,2,2.0,67,0,0,0,7,17.1
0,589000.0,2,2.0,144,2,22,0,15,0.41
0,595000.0,1,3.0,115,1,12,0,7,6.38
0,599000.0,2,2.0,189,2,0,0,7,17.91
0,650000.0,2,3.0,144,2,19,0,15,6.38
0,795000.0,2,2.0,75,2,1,0,7,17.1
0,799000.0,2,2.0,75,2,1,0,7,17.1
0,815000.0,2,2.0,76,0,0,0,7,17.1
0,895000.0,2,2.0,205,2,200,0,15,5.01
0,975000.0,2,2.0,110,0,0,0,7,17.1
0,975000.0,2,2.0,110,2,0,0,7,17.1
0,980000.0,1,3.0,270,1,4,0,7,3.3
0,1050000.0,2,2.0,79,0,0,0,7,17.1
0,1250000.0,2,2.0,75,2,0,0,7,17.1
0,1250000.0,2,2.0,105,2,8,0,7,17.1
0,1420000.0,2,4.0,180,2,80,0,7,3.3
0,1480000.0,2,2.0,234,0,340,0,15,21.36
0,2375000.0,2,4.0,105,0,0,0,7,17.1
0,233645.0,2,2.0,60,1,1,0,3,7.13
0,224000.0,2,2.0,61,1,1,0,7,22.26
0,345000.0,2,4.0,93,0,16,0,3,22.97
0,639000.0,2,2.0,168,2,30,0,7,5.29
0,350000.0,2,4.0,95,1,5,0,7,0.41
0,375000.0,2,2.0,114,2,1,0,7,14.97
0,883000.0,2,2.0,119,2,20,0,15,3.3
0,395000.0,1,2.0,94,0,0,0,7,1.61
0,1295000.0,2,2.0,118,2,0,0,7,17.1
0,275000.0,2,2.0,56,2,6,0,7,1.07
0,200000.0,2,2.0,75,1,30,10,6,4.05
0,990000.0,2,4.0,200,1,35,0,7,5.29
0,150000.0,0,3.0,84,0,0,0,7,1104.05
0,185000.0,2,2.0,31,2,0,0,2,4.59
1,265000.0,2,2.0,81,1,12,0,12,2.1
0,272000.0,2,2.0,88,1,25,0,7,13.8
0,280000.0,2,3.0,71,2,7,0,7,4.88
0,280000.0,2,3.0,71,2,7,0,7,3.82
0,285000.0,2,2.0,85,1,11,0,7,13.8
1,299000.0,2,2.0,145,2,1,0,12,1097.53
0,322000.0,2,2.0,73,2,0,0,7,2.5
0,325000.0,2,2.0,89,1,13,0,7,13.8
0,349000.0,2,3.0,88,2,7,0,7,4.88
0,349000.0,2,3.0,88,2,7,0,7,3.82
0,350000.0,2,2.0,103,1,12,0,7,13.8
0,355000.0,2,2.0,142,1,11,0,7,13.8
0,364000.0,2,2.0,88,2,2,0,7,4.04
0,365000.0,2,2.0,99,1,14,0,7,13.8
0,390000.0,2,2.0,108,1,19,0,7,13.8
0,395000.0,2,3.0,155,0,16,0,6,2.1
0,399000.0,2,2.0,86,0,19,0,7,1.07
0,410000.0,2,2.0,98,1,43,0,7,13.8
0,415000.0,2,2.0,76,2,3,0,7,5.01
0,420000.0,2,2.0,119,1,10,0,7,13.8
0,465000.0,2,2.0,171,1,11,0,7,13.8
0,490000.0,2,2.0,126,2,9,0,15,2.1
0,499000.0,2,2.0,81,2,9,0,7,0.41
0,535000.0,2,3.0,125,2,19,0,7,18.66
0,545000.0,2,2.0,91,2,14,0,7,6.41
0,575000.0,2,2.0,144,2,15,0,15,2.1
0,580000.0,2,2.0,163,1,40,0,7,13.8
0,625000.0,2,3.0,116,2,13,0,7,5.01
0,725000.0,2,4.0,113,2,61,0,15,13.39
0,765000.0,2,2.0,119,2,13,0,7,0.41
0,798700.0,2,2.0,141,2,21,0,15,5.01
0,810000.0,2,2.0,137,2,10,0,6,3.3
0,810000.0,2,3.0,141,2,11,0,7,5.01
0,890000.0,2,2.0,173,2,14,0,15,16.5
1,890000.0,2,2.0,173,2,7,0,12,16.5
0,1250000.0,2,2.0,130,2,100,0,15,6.41
0,1299000.0,2,4.0,170,2,154,0,15,13.39
0,1375000.0,2,2.0,174,2,39,0,7,3.3
0,1410000.0,2,2.0,184,2,23,0,7,0.41
0,1449000.0,2,2.0,250,2,35,0,15,5.01
0,1495000.0,2,4.0,197,2,70,0,15,0.41
0,245000.0,2,2.0,108,2,5,0,7,1.42
0,249900.0,2,2.0,75,1,0,0,7,1.07
0,295000.0,2,2.0,78,2,6,0,7,6.38
0,279000.0,2,4.0,91,2,0,0,7,3.32
0,198000.0,2,3.0,45,2,4,0,7,4.04
0,270000.0,2,2.0,75,1,1,0,7,21.69
0,169000.0,2,2.0,26,2,12,0,2,21.36
0,395000.0,2,2.0,75,1,0,0,7,17.1
0,35000.0,2,4.0,87,2,1,591,6,1112.59
0,135000.0,1,2.0,25,0,0,0,2,5.01
0,139000.0,2,3.0,75,1,1,0,7,1105.12
0,145000.0,2,2.0,17,0,0,0,2,3.3
0,158500.0,2,2.0,67,0,48,0,7,30.04
0,170000.0,2,2.0,43,1,0,0,2,0.41
0,189000.0,2,4.0,117,1,36,0,7,3.53
0,195000.0,2,2.0,45,2,0,0,2,0.41
0,200000.0,1,3.0,45,2,1,0,7,2.57
0,224000.0,2,2.0,85,1,10,0,7,24.7
0,237000.0,2,2.0,56,0,0,0,7,2.07
0,250000.0,2,2.0,51,2,22,0,15,2.5
0,269000.0,2,4.0,70,1,30,0,7,4.05
0,275000.0,2,2.0,92,1,15,67,6,15.55
0,295000.0,2,2.0,83,0,1,0,7,6.41
0,305000.0,2,2.0,59,2,0,0,7,3.3
0,310000.0,2,2.0,78,2,1,0,7,0.41
0,335000.0,2,2.0,82,0,15,0,7,1.07
0,379000.0,1,2.0,146,1,0,0,7,1.61
0,380000.0,2,4.0,107,1,12,0,7,4.05
0,385000.0,2,2.0,58,2,0,0,7,17.1
0,399000.0,2,2.0,130,2,1,0,7,1.07
0,469000.0,2,2.0,205,2,0,0,7,0.41
0,495000.0,2,2.0,71,1,20,0,7,0.41
0,495000.0,2,2.0,131,2,15,0,7,5.29
0,515000.0,2,2.0,124,2,10,0,7,17.1
0,609000.0,2,2.0,108,2,30,0,7,1.07
0,739000.0,2,2.0,90,2,7,0,7,17.1
0,899000.0,2,3.0,125,0,1,0,7,1.07
0,955000.0,2,2.0,65,2,1,0,7,17.1
0,985000.0,2,2.0,70,2,1,0,15,17.1
0,999999.0,2,2.0,118,2,0,0,7,17.1
0,1050000.0,2,2.0,79,2,0,0,7,17.1
1,1195000.0,2,2.0,120,2,1,0,12,17.1
0,1595000.0,2,3.0,85,2,1,0,7,17.1
0,1695000.0,2,4.0,141,2,1,0,7,17.1
0,2595000.0,2,3.0,115,2,1,0,7,17.1
0,140000.0,1,2.0,80,0,0,0,3,5.56
0,189000.0,2,2.0,74,1,7,0,7,2.53
0,215000.0,2,2.0,180,1,0,0,7,25.42
0,190000.0,2,2.0,65,0,7,0,7,2.98
0,245000.0,2,2.0,88,0,23,0,7,2.98
0,245000.0,2,2.0,91,0,12,0,7,2.98
0,245000.0,2,2.0,87,0,15,0,7,2.98
0,250000.0,2,2.0,81,0,46,0,15,2.98
1,295000.0,2,3.0,86,1,0,0,12,9.88
0,295000.0,2,2.0,36,1,1,0,2,17.1
0,315000.0,2,2.0,99,0,9,0,7,13.58
0,1235000.0,2,2.0,116,2,1,0,7,17.1
0,189000.0,2,2.0,100,1,15,0,7,1097.53
0,269000.0,2,2.0,89,0,5,0,7,2.5
0,250000.0,2,2.0,100,2,10,0,7,2.53
0,185000.0,2,2.0,41,2,3,0,2,0.41
0,188000.0,2,2.0,42,2,0,0,2,5.1
0,209500.0,2,2.0,61,0,8,0,7,26.1
0,268000.0,2,3.0,89,0,17,0,7,26.1
0,282700.0,2,2.0,37,2,6,0,2,6.41
0,310778.0,2,2.0,95,0,9,0,7,22.89
0,312218.0,2,3.0,95,0,9,0,7,22.89
0,345000.0,2,3.0,92,0,16,0,7,40.36
0,402706.0,2,3.0,121,0,8,0,7,22.89
1,386000.0,2,2.0,146,0,0,0,12,18.15
0,380000.0,2,4.0,97,2,7,0,7,0.41
0,109000.0,2,2.0,39,2,0,0,2,2.98
0,245000.0,2,2.0,90,1,1,0,7,24.7
0,267000.0,2,2.0,90,1,1,0,7,24.7
0,375000.0,2,2.0,113,2,40,0,6,27.3
0,420000.0,2,3.0,121,1,0,0,7,0.41
0,238000.0,2,2.0,63,1,9,12,7,33.32
0,275000.0,1,2.0,86,2,5,0,7,5.29
0,364000.0,2,2.0,99,2,1,0,7,11.72
0,850000.0,2,2.0,165,2,25,150,6,5.29
0,225000.0,2,3.0,73,1,0,0,7,27.05
0,265000.0,2,2.0,40,1,0,0,2,0.71
0,79000.0,1,2.0,26,0,3,0,2,33.32
0,97500.0,2,2.0,75,2,0,0,7,1107.55
0,145000.0,2,2.0,55,0,0,0,3,3.11
